Crop,Year,Month,Model,Features,Parameters,Predicted Production,Actual Production,Error,% Error,Feature Values,Abs_Error,Abs_Pct_Error
Peanut,2023,3,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1652612.2930745468,1728000.0,-75387.70692545315,-0.043627145211489096,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",75387.70692545315,0.043627145211489096
Rice,2017,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",944055.5127374667,1011269.0,-67213.48726253328,-0.06646449882527129,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",67213.48726253328,0.06646449882527129
Corn,2017,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",396070.6533017659,410364.0,-14293.34669823409,-0.03483089817389949,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",14293.34669823409,0.03483089817389949
Millet,2017,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",661567.0482192349,875484.0,-213916.95178076508,-0.2443413606425304,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",213916.95178076508,0.2443413606425304
Sorghum,2017,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",176567.94773488241,215491.0,-38923.052265117585,-0.18062495540471568,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",38923.052265117585,0.18062495540471568
Peanut,2017,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",876251.7954609809,1405223.0,-528971.2045390191,-0.3764322136337216,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",528971.2045390191,0.3764322136337216
Rice,2018,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1083705.068254531,1206587.27,-122882.20174546912,-0.10184277988070363,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",122882.20174546912,0.10184277988070363
Corn,2018,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",442825.7577334685,485672.51,-42846.75226653152,-0.08822148955173831,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",42846.75226653152,0.08822148955173831
Millet,2018,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",914616.7137521913,897574.18,17042.53375219123,0.01898732620872765,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",17042.53375219123,0.01898732620872765
Sorghum,2018,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",233391.88757171948,295463.11,-62071.22242828051,-0.21008112460564202,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",62071.22242828051,0.21008112460564202
Peanut,2018,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1225985.8167334509,1500588.37,-274602.55326654925,-0.18299658904230293,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",274602.55326654925,0.18299658904230293
Rice,2019,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1268299.0751529175,1155730.28,112568.7951529175,0.09740057615598469,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",112568.7951529175,0.09740057615598469
Corn,2019,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",503238.9362121402,530704.97,-27466.03378785978,-0.05175386578320489,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",27466.03378785978,0.05175386578320489
Millet,2019,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",906930.7267888661,807044.07,99886.65678886615,0.12376852826496347,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",99886.65678886615,0.12376852826496347
Sorghum,2019,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",307043.0484166591,270168.31,36874.73841665912,0.13648802265765042,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",36874.73841665912,0.13648802265765042
Peanut,2019,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1459447.4256009716,1421288.11,38159.31560097146,0.02684840274993327,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",38159.31560097146,0.02684840274993327
Rice,2020,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1223118.5578008867,1349723.01,-126604.45219911332,-0.09380032144455575,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",126604.45219911332,0.09380032144455575
Corn,2020,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",573921.2165434797,761883.04,-187961.82345652033,-0.24670692690116888,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",187961.82345652033,0.24670692690116888
Millet,2020,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",865538.356979779,1144854.92,-279316.56302022096,-0.24397551003250348,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",279316.56302022096,0.24397551003250348
Sorghum,2020,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",287501.9631093744,377322.86,-89820.89689062559,-0.23804785347653093,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",89820.89689062559,0.23804785347653093
Peanut,2020,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1497643.4685015536,1797486.11,-299842.64149844646,-0.16681221614471695,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",299842.64149844646,0.16681221614471695
Rice,2021,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1359836.7387964714,1382119.93,-22283.19120352855,-0.016122472963347362,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",22283.19120352855,0.016122472963347362
Corn,2021,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",628287.056444517,754620.83,-126333.77355548297,-0.1674135784927683,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",126333.77355548297,0.1674135784927683
Millet,2021,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",952265.8296316972,1039859.75,-87593.92036830285,-0.08423628317982579,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",87593.92036830285,0.08423628317982579
Sorghum,2021,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",352920.33620957495,352474.34,445.9962095749215,0.0012653295827858603,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",445.9962095749215,0.0012653295827858603
Peanut,2021,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1295868.3211421147,1677803.56,-381935.23885788536,-0.22764002173048514,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",381935.23885788536,0.22764002173048514
Rice,2022,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1436675.8131985194,1409120.0,27555.813198519405,0.019555334675910786,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",27555.813198519405,0.019555334675910786
Corn,2022,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",792812.0187624119,787750.0,5062.018762411899,0.006425920358504473,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",5062.018762411899,0.006425920358504473
Millet,2022,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1072683.9977063064,1097033.0,-24349.0022936936,-0.022195323471302687,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",24349.0022936936,0.022195323471302687
Sorghum,2022,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",362212.9061672755,363164.0,-951.0938327244949,-0.0026189100040876706,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",951.0938327244949,0.0026189100040876706
Peanut,2022,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1767316.4286019502,1501498.0,265818.4286019502,0.17703548629565286,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",265818.4286019502,0.17703548629565286
Rice,2023,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1383719.8889687203,1521000.0,-137280.11103127967,-0.0902564832552792,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",137280.11103127967,0.0902564832552792
Corn,2023,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",849182.8752290428,929000.0,-79817.12477095716,-0.0859172494843457,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",79817.12477095716,0.0859172494843457
Millet,2023,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1136446.2012986823,1353000.0,-216553.79870131775,-0.16005454449469161,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",216553.79870131775,0.16005454449469161
Sorghum,2023,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",350257.29868847085,445000.0,-94742.70131152915,-0.21290494676748123,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",94742.70131152915,0.21290494676748123
Peanut,2023,4,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1747272.8190955757,1728000.0,19272.819095575716,0.011153251791421133,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",19272.819095575716,0.011153251791421133
Rice,2017,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",947985.8447257868,1011269.0,-63283.155274213175,-0.06257796419569192,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",63283.155274213175,0.06257796419569192
Corn,2017,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",338868.21172268165,410364.0,-71495.78827731835,-0.17422529334278433,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",71495.78827731835,0.17422529334278433
Millet,2017,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",620484.496398529,875484.0,-254999.50360147096,-0.29126689191518174,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",254999.50360147096,0.29126689191518174
Sorghum,2017,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",162508.91425646143,215491.0,-52982.08574353857,-0.24586681459336385,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",52982.08574353857,0.24586681459336385
Peanut,2017,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",662102.4113169302,1405223.0,-743120.5886830698,-0.5288275161188436,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",743120.5886830698,0.5288275161188436
Rice,2018,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1077658.4667703523,1206587.27,-128928.80322964769,-0.10685410532273201,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",128928.80322964769,0.10685410532273201
Corn,2018,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",457577.7586136734,485672.51,-28094.75138632662,-0.05784711056906766,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",28094.75138632662,0.05784711056906766
Millet,2018,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",933006.0210266833,897574.18,35431.84102668322,0.03947511171353349,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",35431.84102668322,0.03947511171353349
Sorghum,2018,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",236612.87401643262,295463.11,-58850.23598356737,-0.19917964034009988,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",58850.23598356737,0.19917964034009988
Peanut,2018,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1384001.878509559,1500588.37,-116586.49149044114,-0.07769385250562827,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",116586.49149044114,0.07769385250562827
Rice,2019,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1256188.7529582276,1155730.28,100458.47295822762,0.08692207403117241,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",100458.47295822762,0.08692207403117241
Corn,2019,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",499284.81266364583,530704.97,-31420.15733635414,-0.05920456583693599,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",31420.15733635414,0.05920456583693599
Millet,2019,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",908769.2122594875,807044.07,101725.14225948753,0.1260465766875501,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",101725.14225948753,0.1260465766875501
Sorghum,2019,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",301666.36603538215,270168.31,31498.05603538215,0.11658679004721964,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",31498.05603538215,0.11658679004721964
Peanut,2019,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1536936.3091356617,1421288.11,115648.19913566159,0.08136858271167946,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",115648.19913566159,0.08136858271167946
Rice,2020,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1241814.78207733,1349723.01,-107908.22792267008,-0.07994842432349884,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",107908.22792267008,0.07994842432349884
Corn,2020,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",580115.8576468482,761883.04,-181767.18235315185,-0.2385762286467905,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",181767.18235315185,0.2385762286467905
Millet,2020,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",872444.2926984235,1144854.92,-272410.62730157643,-0.23794336080730338,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",272410.62730157643,0.23794336080730338
Sorghum,2020,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",294131.3252153794,377322.86,-83191.53478462057,-0.22047838496883165,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",83191.53478462057,0.22047838496883165
Peanut,2020,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1436692.7471040282,1797486.11,-360793.36289597186,-0.20072108534734204,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",360793.36289597186,0.20072108534734204
Rice,2021,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",1337896.459809015,1382119.93,-44223.470190984895,-0.0319968399493269,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",44223.470190984895,0.0319968399493269
Corn,2021,5,lasso,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']","{'training_data_years': 20, 'differencing': 1, 'ma': 0, 'lasso': 0.1}",580703.6124251629,754620.83,-173917.21757483704,-0.23046967518089456,"Rice_Weighted_Rainfall_Transformed          433.760335
Rice_Weighted_VHI_Transformed                 0.022758
Rice_Weighted_VHI_Cumulative_Transformed      0.252860
Name: 128, dtype: float64",173917.21757483704,0.23046967518089456
